speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,vad_observation_count,vad_timestamp_sha256,vad_probability_sha256,candidate_cutpoint_sha256,selected_clip_sha256,workdir
s10,s1001b,current_A,129,21,0.16279069767441862,12,2,0,0.09302325581395349,0.015503875968992248,0.0,140,24,0.17142857142857143,15,3,0,0.10714285714285714,0.02142857142857143,0.0,408.47848400000026,330.9221399999999,0.8101335883336261,377.5679999999998,70,5.3938285714285685,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,71882,2ee98a3e956e0a9d532d17198567d23c0c0123c11a2c5b03a3bf946eb9251ed3,c0a62484729517b77bb6e0b6f5841924c0ed1c19960e4b8bb13a27f856b8f90c,f88e2e6d6c2043cc6b8f4f90217d576727145927578f58ad9878e078eaf5c936,e9f9d2f49a8d31b7326ebaefcdfe276cf7a583a50965058bd07b8cd1734cd717,/tmp/buckeye_slicer_current_A_yot3y50i
s10,s1001b,proper_D,106,11,0.10377358490566038,7,0,0,0.0660377358490566,0.0,0.0,114,11,0.09649122807017543,7,0,0,0.06140350877192982,0.0,0.0,408.47848400000026,279.087131,0.6832358176299925,319.8399999999999,57,5.611228070175438,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,71882,dd974b480c91df5265bf47d836b09d0d6fb609ad4ee526f27688b50056ab0102,6bababb0b92096015a8619d8f3cbe66058b5bacf0a94ce39b184623932680b96,c2e5b157f6a494a2b78bbd0f0b78b886e029db011095f44710bc76c84fd3a9fc,eb6c3b0b551622270a00e46101f5deb7fa0794f3cf2e1a06470dbb02d0354cd0,/tmp/buckeye_slicer_proper_D_q_xe0l3s
s10,s1002a,current_A,116,18,0.15517241379310345,10,1,0,0.08620689655172414,0.008620689655172414,0.0,130,22,0.16923076923076924,12,1,0,0.09230769230769231,0.007692307692307693,0.0,397.357996,324.11492099999987,0.8156748429947283,371.13599999999985,65,5.7097846153846135,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,74751,54657bcdd765b525decb64aee67a642af913ebb52cc62f045e0ea904ac2e59f7,a3a6fea8063199f4925c5e2037c3aea774a423060d6b9567db1eb36e0beb6a68,d230ef89de233cb9a4b5953ef19e822b31f0cddd8587815df9897a81b34551af,05598f4a0142c765e41bd58da5b6424d54e5f49163a3ef9442544e477956d3c7,/tmp/buckeye_slicer_current_A_h3oieiau
s10,s1002a,proper_D,101,16,0.15841584158415842,6,0,0,0.0594059405940594,0.0,0.0,114,19,0.16666666666666666,7,0,0,0.06140350877192982,0.0,0.0,397.357996,281.761599,0.709087527711409,325.5440000000001,57,5.711298245614037,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,74751,0b0cf70ba6ab8ba5e2cbd7cc9adb51dbd12ad468e2dd0a4cb6a778f657d7f576,8dcd52adafef4fd22dbe8578fdf734fe3097942b41b35f4ba7c3024eb226b27e,5a25be1506477853446ce337038da830ecd308938dd3aaab8620466e062b780c,ba661874461abd78f274c8203120272a1196d5e4f9a33d099cc88a7035b12592,/tmp/buckeye_slicer_proper_D_4ai98x7h
s10,s1002b,current_A,117,10,0.08547008547008547,4,2,0,0.03418803418803419,0.017094017094017096,0.0,134,14,0.1044776119402985,5,3,0,0.03731343283582089,0.022388059701492536,0.0,409.7904379999997,333.92276500000025,0.8148622662591275,379.79200000000003,67,5.668537313432836,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,71180,908f2d0bd517570c7a49b98a97321cd5588e9f9e45fe630787b9cf39941abd2c,07d1b81b769f9e0dff37855944b3d2362d6b1ff412501232bc827cb14eaed432,9c08bb534b06ad879e07626a05d9b526df1d19aea4ce2efb891e5d3e0279e47b,846a5136a749636ad1b957f7f86296d23d58dfa0e0117c1fc198e57101be800f,/tmp/buckeye_slicer_current_A_seukwgnq
s10,s1002b,proper_D,105,10,0.09523809523809523,5,1,0,0.047619047619047616,0.009523809523809525,0.0,116,11,0.09482758620689655,6,1,0,0.05172413793103448,0.008620689655172414,0.0,409.7904379999997,298.9989740000001,0.7296387281735459,341.664,58,5.890758620689655,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,71180,44fcecf228122cd98b31204de7542a1b5046e182072eef983406c4e5ec055fc3,4f30ea14bda51dde2a5cf247e3d5f57c1ff02a5835ded252cb104ac36542c781,3639867b4213f2baf45c4019618d5bd03b096417a9aeae1f8094a94993351760,4bd6b1bebb4373f744262cec79866f8ae2207421479f465463ec0fcf702055df,/tmp/buckeye_slicer_proper_D_zthfphvt
s10,s1003b,current_A,109,10,0.09174311926605505,7,2,0,0.06422018348623854,0.01834862385321101,0.0,128,13,0.1015625,10,2,0,0.078125,0.015625,0.0,401.8676450000002,339.07971400000037,0.8437596761490967,389.92799999999977,64,6.092624999999996,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,71334,b462fd19310b9ceac88b99a9c1aa1911597e8a3549e697aaddaec223788eacdd,f8a47cb1f7d6f8be80f249aecfeacb3f7f078dcbca98ff1f14b41582ad857028,9ee1c1c3e6a65daa5a7dda810b5eb9d8fe7c8658194d3d391c881bb4a3952fc2,cfbd9f6a096fd3f5741d5054bd6e076b0c9d959cbb2bb3110a11cdf393e97088,/tmp/buckeye_slicer_current_A_jgq_vbit
s10,s1003b,proper_D,96,10,0.10416666666666667,6,2,1,0.0625,0.020833333333333332,0.010416666666666666,110,14,0.12727272727272726,7,3,2,0.06363636363636363,0.02727272727272727,0.01818181818181818,401.8676450000002,287.2284500000003,0.7147339517716091,331.88800000000003,55,6.034327272727273,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,71334,ff6b9a0a411641e223f2e7bc9851bc2931c26f1eb6e0a55d6daefa6bc7ed838a,8ae7d5ffff208cbad2e5ba08e528b8db3bd0e3388071824359f1a0264cfb460b,a66288b717c186d46915b31e24994e0b736708765ccd58d659c110430e0c1cdf,902ba4670eb3da2091c13af37176cd98d8269974efdaf5afc5f4d735a4671f68,/tmp/buckeye_slicer_proper_D_63a2x7ny
s11,s1101a,current_A,92,5,0.05434782608695652,3,0,0,0.03260869565217391,0.0,0.0,92,5,0.05434782608695652,3,0,0,0.03260869565217391,0.0,0.0,285.0435980000001,159.25655800000018,0.5587094715244232,187.27200000000028,46,4.0711304347826145,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75082,a65f4d0444de573db665120dbee0d2a3ac930aa33b062a1732f4d6dbb0efa401,e5f1e908b0168ff7d21190d826a5f59b8d87deba2cbf7fa6a4f79cdf848f9bcc,d902e22bb6deb917c087978b3264108d8348ca1ace75745097c5467c065f0e47,838866119310f54dc14d18ee4e28cb30f267cacd766dde9cbd2dc3f714646ae6,/tmp/buckeye_slicer_current_A_5kbjxgm2
s11,s1101a,proper_D,92,6,0.06521739130434782,3,2,0,0.03260869565217391,0.021739130434782608,0.0,92,6,0.06521739130434782,3,2,0,0.03260869565217391,0.021739130434782608,0.0,285.0435980000001,157.4062380000002,0.5522181136655459,185.38400000000007,46,4.030086956521741,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75082,bbb014a7207127a7d0c685f5fb229712287627b580c1848388b62bec655fe998,0ce960ae773fbe4ba6dad07ade7f23e665446b13db559889c97bc48ef208f7c7,27d4e520afaa30733aee5a2534b0d6310189dec702afdfb59ca9c3b842abbaf2,5a4d0729098b5b736612ded053373e6d2adc366246998ccfd78f4000f1d6a4da,/tmp/buckeye_slicer_proper_D_noe8qobw
s11,s1102a,current_A,70,5,0.07142857142857142,4,0,0,0.05714285714285714,0.0,0.0,70,5,0.07142857142857142,4,0,0,0.05714285714285714,0.0,0.0,238.4946670000003,126.9472240000002,0.5322853781044925,145.12800000000004,35,4.146514285714287,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,57721,b4c680e897c85f336578d41114edafdf0eea081b9cd811ff54a34ef00b13120a,b4a19a851a7ca77c773689a0cdc345fbe7a79b1d5da1617d40f5831795941c49,12146610a37051a1f8e90c287e16545143798869c501599a52ec5800badda105,1d5826f7cbd90bca25da3f8fb3a9cb4538aaf3308832a004b78258ee49aa6ca9,/tmp/buckeye_slicer_current_A_t35pgbw4
s11,s1102a,proper_D,68,4,0.058823529411764705,3,1,0,0.04411764705882353,0.014705882352941176,0.0,68,4,0.058823529411764705,3,1,0,0.04411764705882353,0.014705882352941176,0.0,238.4946670000003,124.37223500000022,0.5214885371000773,142.56800000000004,34,4.193176470588236,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,57721,22911337e67f758624b91ff7c5d809db55d97438d5fd7b669f2f623489ecb8e0,75b2353b799c643c6a3f677fab07ade2405ec5bcdb5cefada17ef8a5ff6ed156,74b17f9d81f449282fe2823c8ebf86c347602a58fecaa8352c21b3a6f0f357e3,70fd35da56ec17a3852ffdf96ff6584d8c2c15b009d7c53fc157d6636ce2244d,/tmp/buckeye_slicer_proper_D_tbuy3owg
s11,s1102b,current_A,40,4,0.1,2,0,0,0.05,0.0,0.0,40,4,0.1,2,0,0,0.05,0.0,0.0,189.80443799999995,77.04573999999998,0.4059216992597402,88.71199999999996,20,4.435599999999998,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,43675,0cfa8ba3d622f44bb40f322e59fbe08c67f005c377d018a8fb5035df4352d5b2,c23a1f56ed19e31f89574b18adecddcc02a1c0166589c5ec75dcd805b85aeada,f6e61d842a8f9503e4fdc732403ee619852c0d5f824d1013fd52d61e9888be9d,2e66ab1f39bd507595fa94236be58936ceb10ce24244cbea944af1081dc9c6b0,/tmp/buckeye_slicer_current_A_nt8bxqmu
s11,s1102b,proper_D,42,3,0.07142857142857142,1,0,0,0.023809523809523808,0.0,0.0,42,3,0.07142857142857142,1,0,0,0.023809523809523808,0.0,0.0,189.80443799999995,79.37723299999995,0.41820535829620575,92.27999999999994,21,4.3942857142857115,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,43675,418aed13a6ea809d06ed51fa15f56918aa173ab895c46c9c1f8bc41848918c72,c6e199350c70963e322aa2eacd23070aa06e00a78fa2d6f4a38fdc433aadce7b,7b33797ec9cf7eeba29446ba3fa0d023f94173063453f2ade57a5d233ff0cbc9,1b7ab9c9ea67a3f8a9f4c5bfd82184bd642a918cf0aed9ca6578a6c054dfb64a,/tmp/buckeye_slicer_proper_D_1qo56fh3
s11,s1103a,current_A,68,2,0.029411764705882353,1,0,0,0.014705882352941176,0.0,0.0,68,2,0.029411764705882353,1,0,0,0.014705882352941176,0.0,0.0,300.7196709999997,126.72603100000005,0.42140918343848605,144.2000000000002,34,4.241176470588241,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,76116,2cb9003afd7af49b46f5828f81eeaec567ad9338b23b2cfc8283853f623d78d9,ead738b7c81e88ef1781cd783e8a81c3550ff5f1df381a38fb90b9525faf85af,d77d288fe06c6404f4c0785c35fd76d5f17b3f8e93d5375face54df9fe76140f,c88ff23aab494cbbb9214604a6706cd60b2a0784097dd0282b5a043bc5ecf31d,/tmp/buckeye_slicer_current_A_478s641n
s11,s1103a,proper_D,66,2,0.030303030303030304,1,0,0,0.015151515151515152,0.0,0.0,66,2,0.030303030303030304,1,0,0,0.015151515151515152,0.0,0.0,300.7196709999997,122.48213999999997,0.40729673450593823,140.05600000000013,33,4.2441212121212155,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,76116,0219d3902e4dde09790e18ec903ea5d6030eaea5b349c187bee73b7fcfee2bcf,9afcf85a9d66dbc0027ce7b3f3f352beaeff06d177777540b31c3021070196fe,1697c922475c9196c7c5f83898dd9547072154185c2910e532f19950f95650bb,5671afcb0c7584586fe9361e13f9b656b8d21c422321881002580e9624d77136,/tmp/buckeye_slicer_proper_D_a52xszs6
s11,s1103b,current_A,85,6,0.07058823529411765,4,0,0,0.047058823529411764,0.0,0.0,86,6,0.06976744186046512,4,0,0,0.046511627906976744,0.0,0.0,326.98767699999894,173.49216799999977,0.5305770834905205,198.21600000000004,43,4.609674418604652,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,70288,6084e06f3b041db93a451fcb21efd0032041755d960ac5af65dfc6b65642febe,01fe5587c84542c5348e6227485a522272c3430b3631e0a2251a8b1ea191f660,4fe704e83e426eedbc78c1ebc247e10fd52ee4049a74d73141dd46bc3424621d,98a83dd23a2ff0bb8226185007cf6253dfbd28de3e670e05206f0d80fc659c4d,/tmp/buckeye_slicer_current_A_78pvw1m2
s11,s1103b,proper_D,87,6,0.06896551724137931,4,0,0,0.04597701149425287,0.0,0.0,88,6,0.06818181818181818,4,0,0,0.045454545454545456,0.0,0.0,326.98767699999894,175.10605799999973,0.5355127129148671,201.13600000000025,44,4.571272727272733,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,70288,1a9611c4ef9509560195037a908379393bcd6213a21387a70331f503ba7270a0,ec989d5ce1bc3e742f6e28e2448fc121a865a9e9cf7948417d7cead8ec54c009,43e8a557b22d2eed138a057c56b63535ce539ad3a01c00c472889161b167cacd,00b567cec9db14915ffa5f174e26903c2dfc89b4b213cab661c4650c982bb650,/tmp/buckeye_slicer_proper_D_39y8t3u3
s11,s1104a,current_A,80,6,0.075,2,1,0,0.025,0.0125,0.0,80,6,0.075,2,1,0,0.025,0.0125,0.0,289.8333909999997,150.25120199999972,0.5184054241700532,172.16799999999998,40,4.3042,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,62369,f7db308a1c92293c2c53b8343fef1ff9a8e11354070cc5733099d1c2265b6e9f,e58ba7c27f076d81bce570e166a7385e6c1a100b180c62faf3f5fda0c98cb00a,20d276932443b29f64689e154eb616f34e488aa65debe43ba47431b57b9b8bc5,550e0e6c5a7473bbd2638ee2a060722dafa78a857c56c8b431ff924ce07087c3,/tmp/buckeye_slicer_current_A_8a6bizg1
s11,s1104a,proper_D,80,6,0.075,2,1,0,0.025,0.0125,0.0,80,6,0.075,2,1,0,0.025,0.0125,0.0,289.8333909999997,149.19564399999976,0.5147634766485546,171.31200000000004,40,4.282800000000001,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,62369,8d4b2a13a42d52890a09d381cd21b3c85378f6558f6269a8de40176b93e92983,45d9c2023d8867831848d29789c4fb3350465e79cec7d229b7905ed8239c8fce,5e995bd77f5d4bbb476089a0bdb694d6ba08344996cf3eb269b351e91814804b,7e5ac146ca893aa3875ce54024a185a3eed8011bf04ef36f380015480b14dbea,/tmp/buckeye_slicer_proper_D_101aip8p
s11,s1104b,current_A,68,5,0.07352941176470588,3,1,0,0.04411764705882353,0.014705882352941176,0.0,68,5,0.07352941176470588,3,1,0,0.04411764705882353,0.014705882352941176,0.0,275.3630759999999,118.25114099999993,0.4294371733412797,134.5280000000001,34,3.9567058823529444,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,62336,2badf60746079438660c1dbf73c896aebfd3d45270685574174996336f4a26e0,e4402a49bf0ce753ffc7389c1e11c11574b12d78c9646757c6088daf10f5b457,8c98da0ba47ce70365f9db9da94151556a5f8e31ea89d7b8b221325a4a956874,55ef6dae8199a5702e90a5242d7a256217e5c2fc202a03d46f180c8ab77c2c87,/tmp/buckeye_slicer_current_A_mg1n7t1g
s11,s1104b,proper_D,66,5,0.07575757575757576,2,0,0,0.030303030303030304,0.0,0.0,66,5,0.07575757575757576,2,0,0,0.030303030303030304,0.0,0.0,275.3630759999999,115.3574859999999,0.4189286656574098,131.75200000000007,33,3.9924848484848505,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,62336,a5c8ff4ccbfb316fa8c3749cb99d70337dfe08a71bf6ce5c15d4cf58ffa16d0c,ee2791d55fb5d3b2d90f0cb844a5b7e1b9c6f73a684063dcf9e8e71e5b2e2331,476413d5875f0849e440f6ffa3645ea331fb6e0d0f908d629b96be8ce22b3b96,3be34f9e3a784c59732f2d74bcec366dee92ef813553ac5b39e24a7b48efb2fa,/tmp/buckeye_slicer_proper_D_b2eaqrcf
s12,s1201a,current_A,100,10,0.1,8,0,0,0.08,0.0,0.0,120,15,0.125,13,0,0,0.10833333333333334,0.0,0.0,358.78190500000005,308.2507239999999,0.859159059317665,358.272,60,5.9712,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,76021,378d35eff008c2ccda84ef57d2a0e97d039cc52fba50d605af8d0e748ebac09a,73f20107f77aae131624ffcb22407cb8385ae68a25302c3498b532a9393e8459,bdeb4b0bd6965714149666aece837361d5db1a0d32a60733e8076fb420699354,c9c8c514018f3c4f74fa455c0b45624e5d25d8cecf25088265ace0c444064092,/tmp/buckeye_slicer_current_A_odztolg5
s12,s1201a,proper_D,82,3,0.036585365853658534,3,0,0,0.036585365853658534,0.0,0.0,94,4,0.0425531914893617,4,0,0,0.0425531914893617,0.0,0.0,358.78190500000005,258.879052,0.7215499120559047,297.4159999999998,47,6.327999999999997,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,76021,bf6ee60380a91a974f6158530ccfd0e7ed007c2a0f8e34f4ab7e5f783b0507e5,c74b3274c57b3929539c6f602a410dde5f78cfef45411d90bccc3ef7f9eb6f57,1678ea871efe72bd87924012192b38ece9f28995d74b55c1dec407c551b04b17,27183d9beb49c4e66b2a0fb9d43cc02848434a7ebb279d41ddd3463262befa7e,/tmp/buckeye_slicer_proper_D_sqlp06u8
s12,s1202b,current_A,79,10,0.12658227848101267,4,0,0,0.05063291139240506,0.0,0.0,96,14,0.14583333333333334,6,0,0,0.0625,0.0,0.0,279.36872900000037,235.98491100000038,0.8447076802214326,273.14399999999995,48,5.690499999999999,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,56334,8e3bbbcc0325710513177f0b0587828a511a2218d95606cb2f1fe7edb05a1be2,064df653db2169c6771101990e9f4d51a974713627b1975adb90561a22ff25ed,31a7c8390f7ab89f39fd3212e1355a692b4945576e3122630439fc3f8fa7183f,52e4c1f89901087c1a8f4dfb53cfa22a610c22d74f486041133b9f9ef0b55c24,/tmp/buckeye_slicer_current_A_a50dn9h_
s12,s1202b,proper_D,73,5,0.0684931506849315,2,0,0,0.0273972602739726,0.0,0.0,88,6,0.06818181818181818,3,0,0,0.03409090909090909,0.0,0.0,279.36872900000037,220.1408360000002,0.7879938344853189,256.448,44,5.828363636363636,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,56334,8705ed0c6920cef15f840b8c5a1dcfc709a69debb0e8663d578329265b8835ee,9ef4c8966c79cc586e93e21608e5bdb9a2501c473a15ad4be1617fe58934b30c,829fb59b5b59fa74bab08b592a5792c82fdc767f12924bfb87c0c6628a44bef8,6deedf30113dc87576f0fb955f73b0927ceaca58ed4c5e5a9a5793de464e9e9e,/tmp/buckeye_slicer_proper_D_xm5jqrky
s12,s1203a,current_A,101,12,0.1188118811881188,5,1,1,0.04950495049504951,0.009900990099009901,0.009900990099009901,122,16,0.13114754098360656,7,2,2,0.05737704918032787,0.01639344262295082,0.01639344262295082,388.30411899999996,335.21329799999995,0.863275153668921,376.36800000000005,61,6.169967213114755,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75184,2aa97e2d664d52bd05bc269be9f32bb13f251606991eb0877b287755d83a6553,342a381ed8b501dc368e3c7a392d17dac33ceaa5195a2883e54b4aa580da6083,f16da8f6cb19faf0f97115e466448392af5741a33a41d64f576c0cf119277bd3,119b47279b386fb4cb1f2a2b58063baa4847e3376b179166b133050fc693cbde,/tmp/buckeye_slicer_current_A_x42_5rga
s12,s1203a,proper_D,92,6,0.06521739130434782,3,0,0,0.03260869565217391,0.0,0.0,104,6,0.057692307692307696,3,0,0,0.028846153846153848,0.0,0.0,388.30411899999996,306.89688100000006,0.7903518556289126,345.52000000000004,52,6.644615384615386,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75184,9cdbb95e47b0e76e99c415b841eeb62f8b6f14be81eee72dedec39ce56d2746a,17d3e90764dfea423bf014731a428b35693e2462c2d9bcaa0f142de1366a0d49,be1333b4b6327cf9476879b8fe6a5eb8fd4370c19ed1c2e4f4b626a9b13044d7,8df519ef95366e2e5ff10b4759c43fd2f9dc41301f0bb47f4835d4070e1ffaf9,/tmp/buckeye_slicer_proper_D_wzpkllyq
s13,s1301a,current_A,125,10,0.08,4,0,0,0.032,0.0,0.0,126,10,0.07936507936507936,4,0,0,0.031746031746031744,0.0,0.0,392.2692699999997,286.1710419999999,0.7295270465616643,318.7840000000001,63,5.0600634920634935,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75357,afec762f7b8c2f553aad5060b622d225bc1f4288dc620307a57c1c386a968cba,ae5058e26455047843dc4e501799051512e63f253737f361fafb67b743dab90a,69d258d0f3284ca263c3c8cb2a982aa436590b5ab86400c2723967ec256cfb61,4de94db79bec7f18f8c229bed3300757654de4ca143ca972a53e2c2c1a1a36db,/tmp/buckeye_slicer_current_A_eqmvaoyo
s13,s1301a,proper_D,112,5,0.044642857142857144,2,0,0,0.017857142857142856,0.0,0.0,112,5,0.044642857142857144,2,0,0,0.017857142857142856,0.0,0.0,392.2692699999997,259.1609329999999,0.6606710054040177,287.1360000000002,56,5.127428571428575,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75357,1e270e6e822774a151b926b0f74158066e5d2173bb54f255ca68fa796f0f1009,f2983209ffcd0777c03a5b418a3af0cfb79be3129ed56be03021094aed0b452e,806e0950ee9e6981615cf2ad8a0f1ce809c4cc721f102ca6551e5d8017705536,09d6f523d037a585f5d662bf97281e81035463decb1c365b9217c3e57a9d9400,/tmp/buckeye_slicer_proper_D_8h1l1k89
s13,s1301b,current_A,122,6,0.04918032786885246,5,3,0,0.040983606557377046,0.02459016393442623,0.0,122,6,0.04918032786885246,5,3,0,0.040983606557377046,0.02459016393442623,0.0,397.994431,266.1733969999999,0.6687867373702018,288.304,61,4.726295081967213,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,70743,b5d440f453753bd3d5e44ea770ca570dcaf9fd01209ac4b21867bc477d47c793,5e542bac0915eacb6b9fdd4e111df225e6b70716dc5b1b6f55f6e92824e1bb9b,c29f482651c721d5cbe4c29cae5bf5233d368a7547cd90dc2cb01fab05901c7a,abfdc10aac0d4723eaee54f1afa43878e95e826210312adef00b456235aa7025,/tmp/buckeye_slicer_current_A_zasfuz1u
s13,s1301b,proper_D,124,5,0.04032258064516129,5,1,0,0.04032258064516129,0.008064516129032258,0.0,124,5,0.04032258064516129,5,1,0,0.04032258064516129,0.008064516129032258,0.0,397.994431,267.47904300000005,0.6720673008613028,290.79200000000026,62,4.690193548387101,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,70743,ab9df3c2c811003bc41e7bf15e86750445f75a37ba242e2ca85bde6172665d48,8b0aa7450070d51abdc5056aae8f93beba233ae9f2742e8809536765e16b8b06,2d2edd2f8e9c7c608c5c8e04f9f52ea8345363c9cd1c7ea8291992867603d89e,11449adb0ec010c62ccd70fa23f466a488a0d93b623a99c8d3ddf21edfa4059a,/tmp/buckeye_slicer_proper_D_oa_0750i
s13,s1302a,current_A,143,7,0.04895104895104895,3,1,0,0.02097902097902098,0.006993006993006993,0.0,146,9,0.06164383561643835,5,2,0,0.03424657534246575,0.0136986301369863,0.0,461.33878399999975,346.5018149999998,0.751078875258838,374.23200000000014,73,5.126465753424659,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75011,a7899faf20e004ef6fbefd980d66c68767176592e8ae787507f7eef97e437f29,a5be94f56244f51fa10dcc5eca2b656ef8731690b0fac3ce4983007666a13d1f,f2ef78b87249b64d0fb6b7cd1a10de16f3ae65274fce31462c86c0bd700f584f,95055c8586a82b11bcc6545b9612735b757e690ba9944bf5e17ac144b4ea32f3,/tmp/buckeye_slicer_current_A_213or2oz
s13,s1302a,proper_D,142,7,0.04929577464788732,2,1,1,0.014084507042253521,0.007042253521126761,0.007042253521126761,144,7,0.04861111111111111,2,1,1,0.013888888888888888,0.006944444444444444,0.006944444444444444,461.33878399999975,341.5718209999998,0.7403925983383178,369.51199999999994,72,5.132111111111111,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,75011,1510b7e057cbf5d3e34794a40416df3587696d85d75fdf0dd2b21abb275ab0f8,78caf65d8c614e934132e34fd391d04c0124b2d30c6702e288f4b9e317244391,cb78863db888028099eab4b11a9bad6779f022f9281cf678c86555aa07b57610,82de487ba2b8b081090508744baca135e989d5d564903bf8aae25adcf36e77c4,/tmp/buckeye_slicer_proper_D_kzh2hh7t
s13,s1302b,current_A,90,3,0.03333333333333333,0,0,0,0.0,0.0,0.0,90,3,0.03333333333333333,0,0,0,0.0,0.0,0.0,385.7584199999994,192.37342599999968,0.4986888581719098,214.79199999999986,45,4.773155555555553,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,74949,3dfdabcd76851c9d50a7043da54ada4537358754ce425bc8a809422655516260,7d070c97b2217695b4a1ddbb7fb9f8a9c0c261a6060449baa8fcce16a47f63f3,8329412c0111f8ba47dd62560ab483e6b69b6b7d6c6976d79234f202885984db,6f84fb0db4360014066f101350b2586d8d94d150aa9fb218967f4b3c8b5142ea,/tmp/buckeye_slicer_current_A_xtcj3e90
s13,s1302b,proper_D,82,3,0.036585365853658534,0,0,0,0.0,0.0,0.0,82,3,0.036585365853658534,0,0,0,0.0,0.0,0.0,385.7584199999994,182.6209489999997,0.47340755128559475,198.03999999999996,41,4.830243902439023,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,74949,b87e342f140f6dae43bd72448f1b7a74bf1d822a2540cd8f7aa49ae4915d8249,cd014c53dbbc9aa55a1180c51fd64e5d2656ab6c0e2625b019522e7ec6496b6d,c1e871345afa5158eb50b3242119f6aae53433147ee3e1cf93e2fc478b5473e2,cbcf122a77ebac1a0175cefd33c677dbd8ba325b617588b2dec0a3fde26e9d96,/tmp/buckeye_slicer_proper_D_5q9ufy23
s13,s1303a,current_A,90,3,0.03333333333333333,1,0,0,0.011111111111111112,0.0,0.0,90,3,0.03333333333333333,1,0,0,0.011111111111111112,0.0,0.0,394.1540639999997,204.49887099999972,0.5188297918957899,222.536,45,4.9452444444444446,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,75006,74de14d14faa53d772404680adcdfb9817cfd9056b7532f3ae045b4d4135f684,3e410510a34be3ab8a1900beb31a11ca67e17af55b4d26046a46279ebf7ab792,9f926081b5326131197a9ef15c39d65f544913df72ad5854b6a843e5b6b43b90,0e0616cd84106e7d8d1fb71072dacc4bcc0b0d50799306602d80655925eeaac9,/tmp/buckeye_slicer_current_A_kinxffll
